business_id,name,city,state,stars,review_count,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsPriceRange2
9-tklfOZwLN1TR-tfu2_yw,Bojangles' Famous Chicken 'n Biscuits,Charlotte,NC,3.0,21,1.0,1.0,1.0
KJuWKVel8fO37UTtXkpZ_w,The Clubhouse,Cleveland,OH,3.5,41,1.0,1.0,2.0
yf9UrzkDq92Up104fJO0LQ,"Your BBQ Guys - Sales, Service and so much more",Phoenix,AZ,4.5,15,,1.0,
bNZkOYnJ5zvx6RdK05oSEw,Ardick Seafood,Lorain,OH,4.5,11,1.0,1.0,2.0
ycmlMco3w3A5D3Qeqk9jyw,River's Edge Bar and Grill,Charlotte,NC,3.0,93,1.0,1.0,2.0
Urlg0kok4QuBYiFUnbTbDA,Papa John's Pizza,Goodyear,AZ,1.5,32,1.0,1.0,1.0
eq361K11v9zhH459lomlWw,The Country Store,Venetia,PA,5.0,12,1.0,1.0,
8dAmtiVtZjiRTmDq9QAW5w,Kabob-G Grill,Pittsburgh,PA,4.5,67,1.0,1.0,2.0
EYLT-7qniN0WGrfgVwmwnQ,Rolbertos Restaurante,Mesa,AZ,4.0,20,1.0,1.0,1.0
JJCNhchz6d-4W0E9dVC9pw,KP Thai Street Food & Bubble Tea,Willoughby,OH,4.0,20,,,
HcGBngbEnBdPKMwaf2iuRg,Subway Restaurants,Phoenix,AZ,3.0,11,1.0,1.0,1.0
rrbsm1QkVMAiHtXpIBrtGg,D.P. Dough - OPENING SOON,Kent,OH,3.0,4,1.0,1.0,
4HmMIJHY8lCdINvrxyyvrQ,Gianni's Pizza of Cecil,Cecil,PA,3.0,9,1.0,1.0,
J37k6bYs-ZSzncLYv6DugQ,Duran's Restaurant & Lounge,Carnegie,PA,3.5,10,,1.0,1.0
nrqN45BQyxDjXy2q3VdolA,Pizza Mart,Mesa,AZ,4.0,55,1.0,1.0,1.0
ALn_0f-Usn3n0a9WBcjhhg,Hanny's,Phoenix,AZ,3.5,884,1.0,1.0,2.0
aELkI0mfF1EbQo_m44vEKg,O'Charley's Restaurant & Bar,Champaign,IL,2.5,63,1.0,1.0,2.0
JZKefaX9VXvmkcfMmbyrEg,Poliberto's Bell Rd,Phoenix,AZ,3.5,62,1.0,1.0,1.0
YaBUMvNzUUnZLgOPY_43gg,Ike's Love & Sandwiches,Scottsdale,AZ,3.5,56,1.0,1.0,2.0
jtvy90-8KNih9-LanDTiOg,Pacific East Japanese And Maylaysian,Kent,OH,4.0,70,1.0,1.0,2.0
EY37X3ESjNu14g9Xe4lyFQ,Manchu Wok,Amherst,OH,1.0,4,,,
9SQjISnyclrVVAS1FlzE-g,Costa Vida Fresh Mexican Grill,Gilbert,AZ,3.0,103,1.0,1.0,1.0
2XWkcqAPtdd6cm6s25y1Fw,I Love Pho,Las Vegas,NV,4.5,92,1.0,1.0,
GH_GGx54q-U_NZ_A3znakg,Vincent's Pizza Park,Pittsburgh,PA,3.5,137,1.0,0.0,2.0
sO5rEKLjpNshsTvSwRRNFQ,Deck,Mantua,OH,3.5,3,,,
kngIF45nfGkNdoFEbFdZ-A,Phoenix Roadhouse Diner 66,Phoenix,AZ,2.0,26,0.0,1.0,3.0
03Yt7kMeYihN_y6ptiXxyQ,Del Taco,Las Vegas,NV,2.5,38,1.0,1.0,1.0
55FnSahXfQoiueQjrKC86w,Bellagio Patisserie,Las Vegas,NV,4.0,139,1.0,1.0,2.0
zhUfGea59rCRvyObwdUGNg,"Ladeda Fish, Chicken & Gyro",North Versailles,PA,4.0,18,1.0,1.0,1.0
b6maj_RSR-UKipl7QFXypA,Kirtland City Tavern,Kirtland,OH,4.0,35,1.0,1.0,2.0
O19-LgyUMu5K10hlMTA2Ag,Cafe Rio,Las Vegas,NV,3.0,28,,,
AZveQUZIFuMJWrqmrhqQ4g,Tortas Paquime,Avondale,AZ,4.0,193,1.0,1.0,1.0
SdXdNEMU_kNVyfYFFEVOdg,Poké Fresh,Cuyahoga Falls,OH,4.5,16,1.0,,
5qG4UHurI1yEozwn25WAFw,BLACKOUT Dining in the Dark,Las Vegas,NV,4.5,571,0.0,1.0,3.0
ITieHQ8UwKq74FnqTKnPOQ,Pinkus McBride Market,Madison,WI,4.5,43,1.0,1.0,1.0
C0vKeUYBOmK0f-WaOhlj8g,Frankly Gourmet,Charlotte,NC,3.5,3,1.0,1.0,1.0
YUqejVW1bj_gjJbMvOEusQ,The Peppers,Concord,NC,3.5,54,1.0,1.0,2.0
jPQxZTuFhuVHsu-DI4hm2A,Teriyaki Kitchen,Mesa,AZ,4.0,107,1.0,1.0,1.0
Gmu6AZWkx5oJ6Dyu4itSoA,Pulp Juice And Smoothie Bar,Stow,OH,4.0,4,1.0,0.0,
dJS3iH-odljqWS9MKEFsBA,Johnny Rockets,Las Vegas,NV,2.5,131,1.0,1.0,2.0
vMK3AyqdutemhwujSTY87g,Garden Grille & Bar,Avondale,AZ,4.5,10,1.0,1.0,2.0
kD1u5HwZpWOH2bAU_W0ARQ,Peking Chinese,Willoughby,OH,3.5,27,1.0,1.0,1.0
Ac3JAxptiN4wfPg-zNNCNw,Pizza Burgh,McKeesport,PA,3.0,8,1.0,1.0,
Is-_AVNBzjTWwB6uq0c5GA,Five Guys,Bridgeville,PA,3.5,12,1.0,1.0,
SurnOSM2bVVN4-Js3G23RQ,House of Tricks,Tempe,AZ,4.0,1200,1.0,1.0,3.0
rH3T4ZITiUpwwKqCyYCWKg,Graham Street Grill,Charlotte,NC,4.5,18,1.0,1.0,1.0
mC39IrCp36QIVFRZIw9PTQ,Seoul Food Meat Company,Charlotte,NC,4.0,1124,1.0,1.0,2.0
eojBqWSuTXwFhrvVhTqVcA,Mr. Chicken,Twinsburg,OH,2.0,15,1.0,1.0,1.0
s2gjJKptpkmwSXYRtfptZQ,Whiskey Rose Bar & Grill,Glendale,AZ,3.0,333,1.0,1.0,2.0
2UQESr5pUBW5hHf6Y0XCIQ,Jimmy John's,Scottsdale,AZ,2.5,99,1.0,1.0,1.0
Nr27Jik84T4BtwsTD0aA3w,Sunshine & Tailwinds Cafe,North Las Vegas,NV,4.5,54,1.0,1.0,1.0
uzPW_24SThB9mYA8GH8HFQ,Lucy Ethiopian Restaurant & Bar,Las Vegas,NV,4.0,142,1.0,1.0,2.0
fNtapHp1BDs3JpkcTWtaSQ,Food City,Chandler,AZ,3.5,44,1.0,1.0,1.0
-ho0iNZnkwPJZIJk_f5a9w,Tosinos Mexican Grill,Gilbert,AZ,4.0,56,1.0,1.0,1.0
3TRgD3KLVis61eGvMZrykA,SK Seafood Restaurant 勝記,Las Vegas,NV,4.0,198,1.0,1.0,2.0
8qTuIU_goGWDoFdYFGLJUA,Subway Restaurants,Euclid,OH,2.5,3,1.0,1.0,1.0
Ac-DbrST8bF9Cpge5D9_Cg,Pho Kim 88,Pittsburgh,PA,4.0,167,1.0,1.0,2.0
HQObn6hrV9WoeFObGfa2YQ,Maskadores Taco Shop,Gilbert,AZ,4.5,351,1.0,1.0,1.0
J1hR6fcmGWUACBXQVQkhjw,Mertie's Hungarian Strudel Shop,Cleveland,OH,5.0,10,1.0,0.0,1.0
b8fEuQPrf383f6pzdm8-1w,Vida Mexican Kitchen y Cantina,Charlotte,NC,3.5,421,1.0,1.0,2.0
FlSC47gipnoXP64XMOXxcA,Sweet Desert Cafe,Tempe,AZ,4.5,225,1.0,1.0,1.0
_FXa_6j-6UDsxWo-KX7WvQ,New Mexican Grill,Gilbert,AZ,4.0,475,1.0,1.0,1.0
-UM5wXw2scKFW6QHchBL4Q,Dairy Queen Grill & Chill,Glendale,AZ,2.5,31,1.0,1.0,1.0
btRo30YqzXeTbgxk6gnLMw,Pizza Hut,Bay Village,OH,2.5,3,1.0,1.0,1.0
upB0RQl-l529IVwgOpwOQQ,The Great Greek,Las Vegas,NV,4.5,473,1.0,1.0,2.0
B9pfWGhQeGokSDHFpLcEbQ,Raven Gastropub,Scottsdale,AZ,4.5,100,1.0,1.0,
Cly7wJhbXIDID_quND01_w,Flower Child,Las Vegas,NV,4.5,551,1.0,1.0,2.0
H3seUzUzMvIPB92OP8yT_w,Golden Corral Buffet & Grill,Gastonia,NC,3.0,21,1.0,1.0,2.0
NO_p-D8CCrRuXcQyYZBE5w,Alo Boba,Tempe,AZ,1.5,3,1.0,,
s8OLoPfOpB0FbK5frI3CkQ,The Peculiar Rabbit,Charlotte,NC,3.0,551,1.0,1.0,2.0
8jOJmMw6Vfn8ug1nZstH3A,Harvey's Bar & Grille,Cleveland,OH,3.5,3,0.0,1.0,2.0
es3Fq9KNp6Ry994x4T4ZYg,AZTECA Bakeries & Restaurant,Phoenix,AZ,4.0,92,1.0,1.0,1.0
XItYW5ul3OW_AqpT2nDbBQ,Park Bruges,Pittsburgh,PA,4.0,296,1.0,1.0,2.0
p2Nr4d7-MS82opzRCNkbNA,QDOBA Mexican Eats,Pittsburgh,PA,3.5,10,1.0,1.0,1.0
nD4cF5IH8RE7LFGdR2FMUA,Windy City Express,Urbana,IL,3.5,33,1.0,1.0,1.0
zJeTNsaoo8CNpNPE6RH1OA,Far East Express Restaurants,Maple Heights,OH,2.5,3,1.0,,
hZaTI-r6eJcabuyY3e0TdQ,Teriyaki Madness,Henderson,NV,3.5,50,1.0,1.0,2.0
WrkOKBHkRxhBVpX8qu7zDA,Freshii,Tempe,AZ,3.0,20,1.0,1.0,2.0
-sNi7U9seVfCr8T8nkWd_w,Rumbi Island Grill,Mesa,AZ,4.0,141,1.0,1.0,1.0
a2NSxkmX0_eqvdwJ2rjPVg,Jade Palace,Scottsdale,AZ,3.5,296,1.0,1.0,2.0
pTZ4u-sEQr-yHq2Cl4EMEw,T Cook's,Phoenix,AZ,4.0,387,0.0,1.0,3.0
RKQ0qEIEP-VdS8X4YMa2IA,Jyoti's World Cuisine,Charlotte,NC,4.5,58,1.0,1.0,2.0
61BtQLwM5QPI9taQ20owVA,Black Box Fix,lyndhurst,OH,4.0,174,1.0,1.0,2.0
a7v6Ep2C6wE2v-1quffDmw,IHOP,Peoria,AZ,3.0,94,1.0,1.0,2.0
JQYkVnUzS5vgFxZgCuW7ag,Thai E-San,Phoenix,AZ,4.5,688,1.0,1.0,2.0
v8jZKf_YN7ayVy6ksyoiKg,Bamboo Garden,North Versailles,PA,3.0,10,1.0,1.0,1.0
C9AIWsx6UA1T2fqSXPb8JQ,Red Lobster,North Las Vegas,NV,3.0,25,,,
vWcDq3HDcN8PsoErage4jA,Jack in the Box,Las Vegas,NV,2.0,21,,,1.0
JpgVl3d20CMRNjf1DVnzGA,Pampas Las Vegas,Las Vegas,NV,3.0,3040,1.0,1.0,3.0
svPjZWp4Pa32fwI2gNlxJg,Cuco's Madison,Madison,WI,3.5,61,1.0,1.0,2.0
JlQsOCa-UPw_Gu1MG7jmig,Pizza Hut,Surprise,AZ,1.5,24,1.0,1.0,1.0
dQj5DLZjeDK3KFysh1SYOQ,Apteka,Pittsburgh,PA,4.5,301,1.0,1.0,2.0
fsBAaw7xwHWB78HRSWwQEQ,The Spice Box,Urbana,IL,4.0,4,,1.0,2.0
2wU2cdWiKegJujTliMJx0w,La Felice Pizza and Pasta,Pittsburgh,PA,3.5,56,1.0,1.0,1.0
Ua4y230Lf9a0kRr2qWeXig,Jersey Mike's Subs,Indian Land,SC,4.0,23,1.0,1.0,1.0
r-r-aHrFKEXGcvDoBolWvg,Marco's Pizza,Bedford,OH,2.5,8,1.0,1.0,
JWOYA3FC2RlHl7v2bLzD5A,Holy Joes Meats & More,Charlotte,NC,3.5,16,1.0,1.0,4.0
tB0zkiCxLjJwEPCRmwlVrA,Sonic Drive-In,Parma,OH,2.5,38,1.0,1.0,1.0
g74ClehJVU5h-29-Bx5xwQ,King Dragon,Stow,OH,4.0,22,1.0,1.0,1.0
oZuoM7yKE6xKGpjLkUiw6w,Noble Smoke,Charlotte,NC,4.0,195,1.0,1.0,2.0
VGWEpMEkzQopS5lUNd06Sw,Miller's Ale House - Las Vegas,Las Vegas,NV,3.5,693,1.0,1.0,2.0
dkJb9ustnZNogY4QDvjaYw,Guilio Bonazza's Pizzeria,Mentor,OH,3.0,30,1.0,1.0,2.0
isPVBCu4l3q7qsBtQPpc8Q,Greens and Proteins,North Las Vegas,NV,4.0,272,1.0,1.0,2.0
mq8jXL_UlyndiZtqN_H1rA,Pizzeria 1081,Akron,OH,4.5,19,1.0,1.0,
QQMHSov0KBlBSfb7PXOcXg,Sapporo Japanese Steakhouse,Pittsburgh,PA,4.0,27,1.0,1.0,2.0
pYMVEUmjK4tkKr1wn0ne3A,Einstein Bros Bagels,Scottsdale,AZ,3.0,60,1.0,1.0,1.0
q5I1eO_K6AHC-3B8DB9Caw,Choplin's Restaurant,Cornelius,NC,4.0,198,1.0,1.0,2.0
c50HBldFU8BXUIW6WFXTAw,Subway Restaurants,Charlotte,NC,2.0,8,1.0,1.0,1.0
ocpvN411IJQk8X8_Sk6DFQ,Chinatown,Fort Mill,SC,3.0,5,1.0,1.0,1.0
9Hn3FW37916i3ED7sLZCQg,Badgerland Bar & Grill,Madison,WI,3.0,32,1.0,1.0,2.0
oMkFZJK82hNMxFKRLZUtKw,First Watch,Scottsdale,AZ,3.5,92,1.0,1.0,2.0
FNY_ogbrWezayGzDaNVh5Q,Panera Bread,Mentor,OH,1.5,9,1.0,1.0,
Gzek9CZGUVk-SEqqNgBHTg,Domino's Pizza,Henderson,NV,3.0,46,1.0,1.0,1.0
uxSL4FHWiO-fr2iae_d3Bw,P.F. Chang's,Goodyear,AZ,3.0,183,1.0,1.0,2.0
VsxfPc4kbDuvyP4HTsqRBQ,Red Robin Gourmet Burgers and Brews,Surprise,AZ,2.5,195,1.0,1.0,2.0
MJyKhCf7lu0XPhCbo-TnbQ,IHOP,Phoenix,AZ,2.5,117,1.0,1.0,1.0
rZpESBojl8dTTWp6EwlEBQ,The Waterman Fish Bar,Charlotte,NC,4.0,312,1.0,1.0,2.0
jKJr7aPdTZ5kiQw0g40yJQ,King Yuan,Avon,OH,3.5,35,1.0,1.0,1.0
CauQnqZ5eowyrr7oWF_p3Q,John Mull's Meats & Road Kill Grill,Las Vegas,NV,4.5,1435,1.0,1.0,2.0
9-GNhPL4PBL2FOJc28KPMA,Tamales La Pasadita,Charlotte,NC,4.5,76,1.0,1.0,1.0
OrZqdidKeZVHic9Ef8omHA,La Marquesa,Phoenix,AZ,4.5,38,,,
IsVtFDJgNzBdTce2xSOmwQ,Subway Restaurants,Las Vegas,NV,2.5,30,1.0,1.0,1.0
XSClqCFZ8rCV2qIONha1MA,Level One Market,Phoenix,AZ,3.0,6,0.0,1.0,1.0
Ff9YHvBxijzhdtYVQU09dQ,Hmong Legacy Market,Madison,WI,4.0,14,1.0,1.0,2.0
XQJr9_jZR1vOoZVcZfDDwQ,Cracker Barrel Old Country Store,Las Vegas,NV,3.0,1044,1.0,1.0,2.0
ivXSATui5znHvRuVExj3vw,Subway Restaurants,Las Vegas,NV,3.0,24,1.0,1.0,1.0
xIYTia1c4IUFxIQlBItasA,Aztlan Mexican Grill,Mount Horeb,WI,4.0,33,1.0,1.0,1.0
gtffarZ2Y_rLfCegMg-nqw,Chipotle Mexican Grill,Las Vegas,NV,3.0,93,1.0,1.0,1.0
63pTKPaI7YkG0sZhMrkeQg,SkinnyFATS,Henderson,NV,4.0,161,1.0,1.0,2.0
VahVKCDFougCFlWH87OYZQ,Village Pub & Poker,Las Vegas,NV,4.0,130,1.0,1.0,2.0
bdEB4XvUqhXSwzClNaOi0A,Daboro's,Mayfield Heights,OH,4.0,20,1.0,1.0,
KtQk3PNQnTWCLj3t2b8Heg,Sonic Drive-In,Phoenix,AZ,2.5,10,1.0,1.0,1.0
eY31R4Fy22ynj-FtnUUeAg,Raging Bull,Mesa,AZ,3.0,184,1.0,1.0,2.0
hiIg34DNm_ZFhh-3-yZxdA,Jack in the Box,Phoenix,AZ,2.0,7,1.0,1.0,1.0
GLubcBRZ7TS-Tk4RWOS55Q,Marble Room Sushi,Cleveland,OH,4.5,3,1.0,1.0,
lTXFSaZC8tkZujYxRG-Dcg,R Burgers,Las Vegas,NV,4.0,244,1.0,1.0,1.0
Yqg9Muttvbm9s2r-HZY18Q,Capriotti's Sandwich Shop,North Las Vegas,NV,3.5,73,1.0,1.0,1.0
J6NSVc43WrlPnnVHezz7dw,PIZZAFIRE,Rocky River,OH,3.5,56,1.0,1.0,1.0
a4L-Fy0agN3RNM7O49bIHA,CRUjiente Tacos,Phoenix,AZ,4.5,319,0.0,1.0,2.0
_LL6zdQBWKIAbNKeg3uBFA,Sinaloa Restaurant,Mesa,AZ,3.5,64,1.0,1.0,2.0
M1AjFZSo8q1exWuwl1TLEg,Manuel's Mexican Catering Company,Tempe,AZ,5.0,4,,1.0,
QjbxHoNfK3CjSWpGPeQLEQ,HUMMUS,Las Vegas,NV,4.5,152,1.0,1.0,2.0
8PCFk6ZKDm73Ag42C8XtGw,Chaat Cafe,Madison,WI,4.0,42,1.0,1.0,1.0
j-EGxXe3ErGtAlmE1XjYJg,R & B's Pizza Place,Bellvue,PA,4.0,24,1.0,1.0,1.0
REJPrXEZly4PDQNmiMGI8Q,Robertos Taco Shop,Las Vegas,NV,3.0,80,1.0,1.0,1.0
Hgzn5sm-SFFf21sPPovTRw,Mariscos el Dorado Sinaloa 2,Phoenix,AZ,2.0,4,1.0,1.0,
cfsXuDfeSX24tInGNEoc2A,Severance Restaurant,Cleveland,OH,3.0,14,0.0,1.0,3.0
eGgvWUEKUS2KKp9uk-YpXg,Waffle Time,Las Vegas,NV,4.0,11,1.0,1.0,1.0
VRudmL7x4ONGXyyrYVXHVw,Taco Bell,Scottsdale,AZ,2.5,37,1.0,1.0,1.0
LaSI4hTI5EZ2DfcSvE0uWw,Stevenson's Bar & Grill,Cleveland,OH,4.0,34,1.0,0.0,1.0
RZdrNayqoUjovdoJ4GWe-Q,Rosati's Pizza,Peoria,AZ,2.5,92,1.0,1.0,2.0
-vw3-EFSXYuNcRSr9SzwoA,Jason's Deli,Scottsdale,AZ,4.0,158,1.0,1.0,1.0
qac2HimbgZNZ9ZTqkzyqsg,Parrillada Che Gaucho,Charlotte,NC,3.0,53,1.0,1.0,2.0
L-IyrAwnrg9A2yW7zPI_UA,Breakfast Bar,Las Vegas,NV,4.0,271,1.0,1.0,2.0
LBwFjTUlDeikknOoQTXxhg,McDonald's,Las Vegas,NV,1.5,93,1.0,1.0,1.0
wet6_cWTbT8ZqXzdjK_aEw,Jack in the Box,Scottsdale,AZ,2.0,37,1.0,1.0,1.0
2bbz-vF5bEbmPU52OPIWKw,Tacos y Mariscos El Sinaloa,Phoenix,AZ,5.0,20,1.0,1.0,
Ho90V3P89bUtKpr93y-15g,Go Vegan Cafe,Las Vegas,NV,4.0,374,1.0,1.0,2.0
BvOUgBP0ougN-VkqCqlYwA,Krazy Karen's Cafe & Galleria,Pittsburgh,PA,3.5,3,0.0,1.0,1.0
zhBkNLn2KPnh5-NIueXVHA,Brennan's Fish House,Grand River,OH,3.5,101,1.0,1.0,2.0
5VeKrLlQdJjMmKGwBBvMmw,Yanni's Gyros,Las Vegas,NV,4.0,250,1.0,1.0,2.0
iT9KMTR8NqYwSCW-zMUOxw,Tai Pei,Pittsburgh,PA,3.5,101,1.0,1.0,2.0
tdLzywYXCOmskX95V53G5g,Bruegger's Bagels,Pittsburgh,PA,3.0,24,1.0,1.0,1.0
QtnByPwbb50VsacwD4D1kA,Burger King,Glendale,AZ,2.0,23,1.0,1.0,1.0
FFpobLkaQkoZAv6xIKI25g,Dos Gordos,Phoenix,AZ,4.5,43,,,2.0
bu-5xEJ7MIUehFBoW3Rkzw,Swirl It Self Serve Froyo,Gilbert,AZ,4.0,112,1.0,1.0,1.0
hI-1qtiZmdyPHD-_i7LHFg,Casa Rey's Mobile Mexican Kitchen,Gilbert,AZ,4.5,8,1.0,1.0,1.0
ZF0OSC01jVimSjAo9PdoEg,Cruzin Reubenz by Phil's Deli,Indian Land,SC,3.0,32,1.0,1.0,1.0
HWl2EbZhkhAkFgqt44yUkA,Senor Frog's,Las Vegas,NV,2.5,1056,1.0,1.0,2.0
uT6lK4WSKCLrym6aYvuzQQ,Arby's,Medina,OH,3.0,5,1.0,1.0,1.0
uytrX0s6etYPCcMVC07KJw,Jade Star,Sun City,AZ,3.0,56,1.0,1.0,1.0
-yQHIYKXH3HAdhh1W52OMQ,Short Leash Hotdogs & Rollover Doughnuts,Phoenix,AZ,4.0,912,1.0,1.0,2.0
I8Su4WuSRuItIyVL-u4Lig,Burger King,El Mirage,AZ,1.5,26,1.0,1.0,1.0
nIsfnwlnS_9TieULU4Z6JA,Burger King,Phoenix,AZ,2.0,7,1.0,1.0,1.0
1tTC8S4d1gbs9HLGbSmDww,Sammy's Pin High Pub,Bridgeville,PA,3.5,5,1.0,1.0,2.0
6Wc5DPXGudcNi2XK7QfQtA,Canyon Cafe,Phoenix,AZ,4.0,436,1.0,1.0,2.0
T-KniGykrZ46ZC9plOTspw,PHX Burrito House,Phoenix,AZ,4.5,676,1.0,1.0,1.0
xsTagHpGvtH5WoDJJGnq7Q,Burger Fresh,Brecksville,OH,3.5,58,1.0,1.0,2.0
BAsu0FUkZvFOlrX083EFww,Dunkin',Brooklyn,OH,2.0,30,1.0,1.0,1.0
0WOyGLDrh8wwiHCLVTw0zg,McDonald's,Charlotte,NC,2.0,57,1.0,1.0,1.0
gpiRpdG-8ccLlmPet0Vp0g,Far East Asian Fire,Tempe,AZ,1.5,43,1.0,1.0,1.0
XbkpdDXhunFhAWLNRAiVIw,Shako Mako Grill,Phoenix,AZ,3.5,127,1.0,1.0,1.0
eCmLyXPKBxK7p_MKmBwT9Q,McDonald's,Rantoul,IL,2.0,12,1.0,1.0,1.0
NqYttaW7CjJjhCN3Q1n-aQ,Del Taco,North Las Vegas,NV,1.5,92,1.0,1.0,1.0
93ncJl30FNA5a1sIEffWwA,Spectrum Cafe,Scottsdale,AZ,3.0,4,,1.0,1.0
4dCOilGYflzGzizOPKyvow,Grassroots Kitchen & Tap,Scottsdale,AZ,4.5,820,1.0,1.0,2.0
HAyG4GMlir81ua7LMysP-g,Leo's Italian Social,Cuyahoga Falls,OH,4.0,57,1.0,1.0,2.0
ewleimx1N5LR580XGMNnTA,Angies New York Style Pizzeria,Mentor On The Lake,OH,3.5,23,1.0,1.0,1.0
SKQU3a1CbX3mHxilRvM3GQ,TRES Kitchen + Bar,Tempe,AZ,4.5,205,1.0,1.0,2.0
GsciQGW5xeH79LnvfSgq-A,Let's Fry This,Las Vegas,NV,4.5,62,1.0,1.0,2.0
B-eT-dKm_CkXD3BuMBGFrA,KFC,Pittsburgh,PA,2.0,4,1.0,1.0,1.0
ZGpT6rcgSsJ4GxwTHbvvJw,Golden China,Las Vegas,NV,3.5,115,1.0,1.0,1.0
eKczFqCxtUgoz7VsH5PlPw,Edwins Butcher Shop,Cleveland,OH,4.5,15,,,
mxtMK3cHhtvYGcI1nozpWA,Delivery Dine,Phoenix,AZ,3.0,6,1.0,1.0,2.0
flTyCF4gxFwne7lUZhMxTQ,Chavelos Mexican Bar & Grill,Henderson,NV,4.5,405,1.0,1.0,2.0
JyaVTsBrys7l73o9eTI3Ag,Hassayampa Dining Center,Tempe,AZ,2.0,11,,,
02pL_Xj3sTO_lHcWqUcwKA,Rollin' Smoke BBQ,Las Vegas,NV,4.0,469,1.0,1.0,2.0
WapKKV44UnJ_BVfHfMMy6w,Primanti Brothers,Pittsburgh,PA,4.0,15,,1.0,2.0
HBWTzvOFFTEYWNzuGelMLQ,Subway Restaurants,North Royalton,OH,1.0,3,,,1.0
bAdwf-n52f46-ZjlfJ1Hwg,Roberto's Taco Shop,Las Vegas,NV,2.5,46,1.0,1.0,1.0
REXvfvEMPKbcLBD33y6fjA,Geisha House Steak & Sushi,Las Vegas,NV,4.0,180,1.0,1.0,2.0
G7PKVkfwQ9SgTkNkVHn0sQ,Chick-fil-A,Monroe,NC,4.0,17,1.0,1.0,1.0
9xAQPtjOf92wLjMHPWYEpA,Cili,Las Vegas,NV,4.5,76,0.0,1.0,2.0
sFW80RuwnT1IQL3vNaBiBg,Wood Stoked Oven,Pittsburgh,PA,4.0,3,,,
aCSSftBMrGCkafbNcw3YEA,OLD SOUL,Las Vegas,NV,4.5,69,1.0,1.0,2.0
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go Pizza,Las Vegas,NV,4.0,14,1.0,1.0,1.0
0NT3Hhu2RcAmFKBy2BiRmQ,Metro Diner,Henderson,NV,4.5,534,1.0,1.0,2.0
lKom12WnYEjH5FFemK3M1Q,Primanti Bros,Pittsburgh,PA,3.5,1380,1.0,1.0,1.0
ZyAegBx9OBRrqxFpH8uLLQ,Pho Banh Xeo,Chandler,AZ,4.5,8,1.0,1.0,
dSoolLx5E5c6FpWxVLfMrg,La Carreta Taco grill,Phoenix,AZ,4.5,5,1.0,1.0,1.0
RNO7SRmfVi0CyXjtPhXELg,Mellow Mushroom,Charlotte,NC,3.5,194,1.0,1.0,2.0
x726rS4t2doGBFIT-AGwwA,McDonald's,Glendale,AZ,2.0,19,0.0,,1.0
6ynY5wyAA04ekrqQkgU7Zg,Angry Shrimp Shack,Tempe,AZ,3.5,3,1.0,1.0,
Bfh_ON-LQUcJerjcDF5KNA,Best Wok,Champaign,IL,3.0,27,1.0,1.0,1.0
v5MjMhbdEn2fSCtvmXdgZQ,Betty's Bomb Ass Burgers,Cleveland,OH,4.0,22,1.0,1.0,2.0
-SNFOrPHya_I4m6vj491UQ,East of Chicago Pizza West Akron,Akron,OH,3.0,10,1.0,1.0,
BxWRVYVepLmhTf3TAlRUlw,Subway Restaurants,Cecil,PA,2.5,3,1.0,1.0,1.0
IqBoGCKUJdzBOmzjUsB7lw,Chipotle Mexican Grill,Chandler,AZ,3.5,134,1.0,1.0,1.0
mchIGapc-1lRQKcsZhD93A,Panda Restaurant,New Kensington,PA,4.5,12,1.0,1.0,1.0
EZ9Uf-lSRtj1fvdMQlrwAw,Thai Me Up,Pittsburgh,PA,3.5,209,1.0,1.0,2.0
yooVq4aUUthr7DOQiZ7yEA,Jolly Beans Cafe - Inspirada,Henderson,NV,4.5,110,1.0,1.0,1.0
VeRHiEbUe_vHprYn8mnezA,Franco's Italian Caffe,Scottsdale,AZ,4.5,225,0.0,1.0,3.0
UGy0QULAPPRcOUJQSiRmGQ,Tropical Smoothie Cafe,Las Vegas,NV,3.0,120,1.0,1.0,1.0
AuOkeVkc38UaZeq-u14dCg,Ladles of Springdale,Springdale,PA,4.0,70,1.0,1.0,2.0
WhJsJjHLjA_7V6oxhdj3tg,Pho1 & Co Noodles Etc,Las Vegas,NV,4.5,131,1.0,1.0,1.0
fJaMLu7ApaguE8tLmGR-jw,Oasis Crossroads Bar & Grill,Phoenix,AZ,3.0,13,1.0,1.0,1.0
_-OJ4-bPGyKQ9Hcc5JeSqw,Tipsy Tea Party,Phoenix,AZ,4.5,10,0.0,1.0,
cw0wVQxImxix2GoChgIYNQ,World Buffet,Peoria,AZ,2.5,162,1.0,1.0,2.0
OQD9QYMmI6ZRlKLGkKfAGQ,L&L Hawaiian BBQ,Henderson,NV,3.5,38,1.0,1.0,1.0
VMeXFzWwBF2PSHx6EpII4A,Maskadores Taco Shop,Fountain Hills,AZ,4.5,190,1.0,1.0,1.0
aAezZJlhii3kDhtxBTXNuw,Aunt Cheryl's Cafe,Braddock,PA,5.0,3,1.0,0.0,1.0
arkgHRBReRqIPUP1vuPz4g,Viva Las Arepas,Las Vegas,NV,4.5,187,1.0,1.0,1.0
gNMkHi3V_YZLZihhwYFPCg,Panera Bread,Pittsburgh,PA,3.0,21,1.0,1.0,1.0
Q373Y-siDCSP63rU_F3qMw,Cleveland Mofongo Latin Grill,Cleveland,OH,5.0,44,1.0,1.0,1.0
